reviewId,content,score
f23575d5-703f-4409-9899-1cefe043760c,𝙄𝙩'𝙨 𝙜𝙤𝙤𝙙 𝙗𝙪𝙩 𝙄 𝙟𝙪𝙨𝙩 𝙩𝙝𝙞𝙣𝙠 𝙩𝙝𝙚𝙮 𝙣𝙚𝙚𝙙 𝙩𝙤 𝙖𝙙𝙙 𝙨𝙤𝙪𝙣𝙙 𝙬𝙝𝙚𝙣 𝙪𝙧 𝙤𝙣 𝙘𝙖𝙡𝙡😩,4
ddc92bb3-56f2-4804-b509-83369bff317d,This app is a very good app and I love it.you can even chat with friends and take beautiful photos every one should try this app and trust me you will love it 😚💓 go Snapchat,5
92b75b9f-3e0d-477e-bc58-6421adf536d8,👍🏻,4
0e50209b-19e3-4f84-bb17-2222f1cca2fc,Quite better,4
a65ebc6c-bc25-4561-9c1c-54ee4c33c85a,AbuZar,4
7c7ff0fe-0da8-4dbc-9ea1-bac02b850330,I hate this app,1
5e1a1010-3fbf-48d4-aa38-3452216b3522,"This is a very bad app, it should be shut down 👎",1
72262775-c3e9-4189-944a-f0efb9d7394e,Well I really think Snapchat is one of the best I not the best apps ever invented. I acknowledge the fact that u get to take pics and chat Keep it up snap family😘😘😘,5
861c8aa8-dd58-4482-8a4e-b5363947fac8,a nice platform for chatting with friends,5
c589cad1-3744-4d10-b736-eceb80a1704a,Best app ever Believe,5
fa5e4930-4250-4e46-b436-db29472d142e,Music SEO very bad,1
362bfe72-6d1a-4bfb-b525-9dc5f9e64baf,Its totally awesome😃😁,5
31c56f8c-ce73-46cd-ad37-859af45cc566,Ihu,5
2e9cc90e-e06d-47dc-a43f-7e3f8b7742cd,Fast time,1
0503be83-2690-4ae4-90a0-2b89aabcf887,Pretty good overall. Only problem is when it keeps asking you to buy the premium version. Filters are good and everything else is fine.,4
35385909-6362-4508-8c5f-7678f7616374,Good,5
93abed3a-cbd1-45f5-ae49-0b140faf359c,My account got hacked and locked and I can't contact them to get my account back and I can't get a new account. I did nothing wrong. All my stuff is gone,1
853a4390-0ee1-458d-b7d2-ed1f700d10e5,Osm,5
d9b27000-8332-40a9-bae1-eb1032dc0fc8,"Its so fun, you can chat with others and do filters on yourself and others",5
8dc16dee-4fa5-40ff-947e-3142630e6a6b,Please i am requesting Snapchat to add RCB jercy also so please 🙏🏻 over all app is excellent,5
6cb2d203-1d1f-415a-bef4-f3feb7d8bd0b,The ads suck so bad I almost un-installed it just after watching one,1
f32f558c-43f2-4195-b6a5-36ecedd18c90,Satyam chaurasiya,5
3edfc1da-6691-48e5-9228-9faed732b2f9,Good,4
b8820d9a-c442-47c7-9af8-eca28a8a22e0,Best app,5
2e1e1402-0ce5-4b26-8090-18537f0bce22,"Apparently snap has dropped a brand new bug where random stories you've never clicked on are watched halfway-most of the way. Most of these stories were posted in the last day or 2, so I know for a fact I've never watched these stories, let alone how much many have been watched.",1
d6ddd0e8-29d0-4acd-b780-bd2420ca7557,Snapchat is glitchy and slow and sometimes it locks up my phone entirely. Wish I didn't have to use this buggy software to keep in touch. STOP SENDING ME NOTIFICATIONS FOR WHEN INTERNET RANDOS ADD THINGS TO THEIR STORIES,1
f2842ca5-8b58-4899-a1a3-6f67ecb0f1c6,it took lots of internet,3
968f43e9-8c3f-4563-8d76-e29a26913a51,"Very complicated to see friend requests. I don't want to watch mindless YouTube videos to be able to find out how to do something that should be very simple, but it isn't.",1
995c46a5-1eca-4828-98d6-9411360c9417,Best app Snapchat 👌,2
07e0783a-ebcc-486b-854f-e3dd1b2dca2a,superb,5
7feb7f96-842f-4992-8e71-8ac3cdde735b,Best,5
26f87cbd-0085-48b1-ba5d-0ed052f7f5a9,my favourite media app,5
cc276f1e-6326-4f48-96f7-63dd9bf53750,"No voice is coming or going clearly on voice and video call , very bad experience",1
55e14ec6-244b-4ea9-8d6f-64333249611f,कि,5
f16fb045-e303-4fb7-86a2-eda294320dad,Good,5
8e530c36-e00d-4559-b7ac-5396fbebbb88,"If you want to make friends from other countries,then this is the best app for you I love Snapchat 💜",5
a008f8dd-0226-4635-aa9b-b23c8bbdd042,Getting the AI off my screen is a good reason for Snapchat+ HOWEVER! Charging for premium features and still pushing advertising is OBNOXIOUS. AD frequency is egregious too. UNSUBSCRIBED Boooooooooooo,1
65dd7b9e-a9bd-461b-bad7-7b69f297626a,Nice,5
25522a53-2ea0-4ae7-b75e-4020b2a4ba60,অনেক ভালো কাজ করে,5
7e3ce3e3-4315-4c21-b654-28d78f2904dd,Snapchat is best but we complaine to snapchat because you do not give android boomerang like ios. We want boomerang like ios.,1
87ae15d0-772b-42c8-9d74-7dd41768f24f,Snapchat is a good apl,3
1de69912-780b-4799-a764-ca5269308a48,Nice,3
24b9de49-9c08-4776-a9b6-acf19fe6dc2b,❤️‍🔥👌,5
69dabf31-a568-4c21-aa4e-f151b5b56d0c,Itel,4
eaed64ee-81ac-4a47-8104-bbb7d009d335,Nice 👍,5
1a6d69bf-84a1-46b1-b4b9-a443dc6bb308,Nice app,5
7c263f56-6cbe-4a6e-842f-474c1d091aef,😀,5
099b36e4-a476-4523-9c0e-9e8209baa4f4,robala selatab,5
2fc164c6-0180-4ae6-a741-a6ad999d0b2b,Only for girls ⏱,5
692d8ac3-e545-4278-ae03-ff6e248e0db9,Good,5
4634b9c2-d2bf-4b2e-bfda-cc16cc497420,App is good but minor protection should be tighter.,3
5d8d0a99-0638-4fea-90f3-5b3050dabf3a,not interested,1
bcad9ba6-6973-43c9-a006-0d6a4dae2d36,"You punish people for turning notice off. Now I'm never using it again. Don't know what made greedy evil Corps think this is a good idea. Now instead of the pain and suffering me turning off notices apparently causes them, I'm done using them completely",1
005c1c20-d78a-429e-ae93-94d29757dfca,Great app,4
f1bb3e18-7a49-4a93-a393-d57e0de64877,Perfect way to speak to different people's,5
f9faf4c4-43b8-4964-9f05-8e9385f6595d,I can't remember my password and I can't log in it so annoying,3
1c8c9d27-687d-4fd6-9e52-cbdc87e4ec73,I loved this aap thi app is amazing and this app help me to meet new person in my life 💖,5
d39ac073-b80c-4611-9d7e-7fda2044a172,Love you,5
179af66e-1049-40d4-9956-c93918d24995,It's a very bad app yesterday i logged out my account and when i logged in again the photos i clicked were deleted i Don't know how please fix this problem....!!!! I want my photos and videos back i don't know how but please atleast try to fix this problem so that someone else will not face this problem,1
02d1a3ac-d157-46ab-9fe6-a28e020c3877,So amazing Snapchat,5
7cb88c22-17b7-4fab-a762-44b4ff77b458,Star Boy,5
b4bb8f70-16a3-4fbb-adcd-98efa4bf1a60,I really love this app,5
48d3da7c-8968-49d8-a44d-d4822e01ec71,Nice Snapchat💕,5
5a182475-1533-408e-a514-0272cd3e24bc,nice pk😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀,3
2448aa24-13d7-4cd0-8b16-8e96f96f38bb,Good app (definitely not paid),5
df3ec726-67cf-4d9d-a8c2-46ef82c1c9cd,Cool and make pics smooth,3
ecab62e6-2e1b-4df8-a586-b2d31e956a18,Not spleshyal,1
e0e5c4f8-acf3-4966-ab1f-8370475913a3,Good,5
be1a4b5d-0a53-4e99-9679-ab93ec091d5f,I think that Snapchat is a great app for communicating with others,5
c0b2ea7d-e847-4a09-8462-0177d4ed2026,Good app,5
f90fe177-eebd-4108-b0a8-2be489ac1a48,Nice💀❤‍🔥👍,5
6cdfd750-057c-49c1-8361-29e083352790,It's just amazing! I love talking to my friends,5
e589a0b5-e5bd-4a5d-81e0-5aa367eccece,Nice video editing and Pikachu smart ways you now sehnaj name is may 6,5
b88dfa68-e969-45c8-b35f-aea24a27548f,It will stop at 3 step of logging in,1
30ec6ff9-7605-4753-a6b6-87d98c86eae3,James Kasoo,1
37adb997-e9d8-42e8-a4d5-642cd2f36693,excellent app,5
ef7bb872-93a3-47fe-9846-1401de37b6c0,جميل,5
5f733acd-356f-4d45-a55d-a525f64c2b38,Good experience,4
d3dd3b06-8eaf-4a98-9721-2bf8e2656286,Very good,4
99a366dc-4adb-4e28-a2b6-92d3cb3f1864,Excellent 👌👌👌👌,5
7aa23482-3c68-4a95-bef3-459a0664da87,fun and stable good to hang out,4
1bc356b0-ec87-4d20-a6bb-80ad65b75d03,Fun,5
721513da-ca09-43b2-b1c2-a087de67f186,Nice app,5
a73b05aa-2b59-47ac-b894-38cc53996494,Please give wideangle 🙏,5
f6469dce-0e48-472d-8560-5e09a2c5a0d6,Best social interacting aap And the features are literally og,5
6d1ec38c-8bf3-4a83-b476-071f5d3519a3,No nice,1
16fd5b20-f3ce-4293-bfe6-d9b64dbc64f3,Nice app,5
f6e4fd3d-23e3-4c8c-b9cb-f647a68e141a,its very amazing app and i this app i am sure for give 5 star,5
22c4616b-dbb0-45c1-b0d2-c05715243e25,"Dear Developer, CAN YOU ADD ""MARK ALL READ MESSAGE"" to Chats and ""AUTO RESTRICT, THAT WHO WILL SEND NUDES TO SOMEONE"". to Message. Since I got always 500+ SPAM Message. That's all. Thank you!",1
d891c63e-aa14-46d4-94e3-0f230dc2bd81,I love this app so much,5
cf815dae-c1d6-4144-9abf-941214fb9364,This app is very excellent 👌🏻 i really liked it!! But can you put again games on snapchat because it's very amazing please can you???,5
1e16a6e7-346d-424b-b163-c1dc2abd43d8,Good 😊,1
16377e09-ebfb-4ace-96bf-b57c0501714a,akwasi Amewuga,1
42237880-fa32-4b6d-be25-cf615852741a,This is the best thing for me ❤️❤️❤️,5
a69e42a6-6be8-4dff-b3a2-0adeb4136edb,X bjryiSnapchatRatethisapp,2
660c0f6d-838b-4c99-8161-c9f8bb53d9fe,Power of Snapchat,5
0911bfc6-8379-49a3-9e8e-395538fcb935,🥱😂,4
f834fe1d-4b05-4e77-9109-4f1260aa1d1c,Prapty chowdhoury,5
9312c380-184e-4829-933a-95ff6276fb3c,best,5
411707c4-a1f7-4681-bf04-71940e424ba9,Nice,5
e6f4aeab-df3d-49ba-bec1-220f0732ac27,Rate this app,5
d21bc0d2-4c66-4d1b-94c3-bcfab35d4dfc,حلو,1
b18885fc-f87e-4ac2-a966-a0a866492eb6,good app,5
5c91d5c8-48b4-40da-b4d0-1791cdbe4d7a,Good filter,5
8daa8a60-efa6-439c-a574-8847d68e0622,This is very useful ap,5
82aa1425-ec59-48fe-93c6-5ba28b414104,very good 👍,5
2f4f7be0-ff60-4873-ab7c-27ea5dc9fc56,it's really good app,5
bdf269c7-fcfe-462e-ac79-995a5111faf2,New look,5
4bef6348-00ed-495b-aa36-d3543e50021e,It's a nice app,4
27beb2d2-bb6e-46e2-9af2-a2db208abaca,Samruddhi Sachin Sawant,2
fa11faae-4c53-466b-9a5a-c606c0f943e4,I'm,5
38f202b0-5136-4b87-bffd-5dd1cc1afaf3,Love you so much snapchat,5
5a13174f-5a26-480e-9622-4148e316a6fd,It is good but there are a lot of people wanting to become a friend. And I don't know them.,5
45612715-8b79-4873-8bf2-4eecebaaffb5,Lovely,5
e62a4710-2e01-4429-b6b0-94cfe2617feb,👍🏻,5
918983ad-8411-4103-9c55-90ab84fa6ec6,good,5
2292a5a6-0814-46e3-9571-e2fb9ea7ae4f,Gareeebo ka butipalir,5
0bcab3cf-ba03-4385-985c-527de7068abb,I like this app and I would like if you can make videos without data,5
063dbbf9-7bb2-463b-b5c2-fc6164f80686,Literrralllly so nice,5
f963a00d-0120-4e73-b7ad-0cb1277abfd9,🤢,1
c298a25d-c10f-4bad-b3f3-eff8b7f0e862,Perfect application but not at high level then capcut,5
fd3bbef3-fc5f-45d5-bc99-e228e69be948,Thanks so much and have you been up do,5
0be99a00-9bc4-4175-8db9-c5ffabec8b02,Dear Snapchat team I forgot my Snapchat password please help me yo recover password I as soon as possible,1
65ea4330-ed6e-4482-b271-0ca70b3877fa,😇,5
c728c0da-89fd-4f87-abb1-bcd25e7a3fbc,Good,5
60f7cec3-5a9e-43cf-a1d0-0dff8179b03a,To good 😊,5
e03c69ad-b5d0-4a80-a491-ffc0ba9c6646,Very very good,5
f4ff341a-b4f5-4ee8-97d5-99ddf2d46179,Good,1
94eff616-ca99-4cae-9181-51f86a14b339,It's funtasic,5
80a254c4-f9c0-4090-aa2a-4674c9e08e52,💕,5
724a141b-53aa-4601-966b-e0c3c521f517,Good 👍,4
40cc0aaa-65a4-4730-9480-394baedce2bf,I like this app but 1 regret is if we send to anyone message next day it delete that one reason,5
19cdaa5e-a2a4-4b78-a8b1-258e6dc29720,Omģgg,5
f4e6d884-3c5e-4bfd-9575-fcd91efb33ec,Nice but some sexual person are trere,4
8166b20c-2d0c-4fdc-b750-df807ebed6d7,Waaraast experience saaar,1
65818cf6-4afc-4277-8a2a-e0be4d7aa6c0,sabse jayada maje,5
87ff94c5-0151-4a1f-86c2-6006bffabff1,It's a nice app to stay in touch with others ❤️,5
c3aaad51-6477-4335-ae80-6919fa0c9f2a,👍,4
923dafac-906e-460f-add3-b4ee69012a40,😍😍😍😍😍,5
e0534f5a-1bbd-498b-94af-1bdaa0bb0a5d,Very good aap,5
07a33b9d-f242-4289-847f-fc8290a9b0a2,very good,4
1cedf30f-8232-4be8-9819-a980eef77554,gooood app,5
048862b4-3173-4844-8763-1cb98acd807b,Bad,1
7897a871-3133-461a-bf5c-cd3cacfb9b9f,Please give me wide angle,1
8c5c8330-85d0-494b-92b8-6ecc9ebfbb3b,Jahangir khan,5
1a7597cd-9070-4de9-93d5-c42018801941,Your ADS ARE ANNOYING ASF‼️,1
cd419109-76aa-455d-b9fd-7c9333e3068b,Lavanya,5
b514ff4a-73d7-43db-969c-50f6db45121b,ارسلان,5
eb338f21-08d6-44cd-bc18-a5849d5f5aa1,Familyfatumanafuuna,5
ea9f01fd-c193-49f6-ab28-70e88227431b,Its an amazing app❣️ Download nd installl thiss make fun..nd enjoy wd ur buddies ❣️,5
8fc233a6-fd49-4449-8a07-3dd876eebb94,Snap chat is the bomb diggity,5
0a4014ed-7ef6-4697-b7d0-4e6da1269ec0,good filter,5
70d9f393-fe28-4935-8a9c-e27fc2a20942,Best app I have been using this since 2 years I loved it ❤️ 😍,5
3155c03b-9efd-47d8-a9b0-0089914c026f,Snapchat is another name for cheating.,1
28b9a1f7-974e-4e1d-bfbc-4974de08a28d,Because they've been my account for nothing I don't even do nothing bad on there,1
768e807f-e96d-46c0-bc35-e63e831552a5,Aishah,5
8e0aca0a-b1e1-4176-9c8f-238ac00dc1bb,it is very good,1
a5870b5b-819b-425b-9cbb-2960c8566c56,Dilawar awan,5
caac9008-ce81-4d0a-9c3b-426ab4337204,"I've been a daily user of snapchat since it first gained popularity over 10 years ago. Mostly I've just been tolerating it because it helps me keep in close contact with several close friends. But the ads, ugh the ADS! First of all, I was one of the lucky ones that never really had ads to begin with, but now it's an ad every 10-15 seconds. Consuming content on here has become a chore. I can't even watch my friends stories in peace. This app is money hungry and doesn't care about it's user.",1
1ca47498-f124-49f1-933b-5be9b83dbac4,good app for pics 😀,4
e90b65c0-dd2f-40ab-9a5e-a17e3263293c,best experience 😁 my 3 year bharosemand app,5
721fa92d-7781-4abb-9ba2-bcbcedeaedd2,Update problem,3
7c373a73-f42b-4348-a0fa-92d5feed6883,Thank you app,5
85602dc8-5d47-4136-b48b-e741d81aee10,best apps h ye,5
e39a3c87-0642-484f-92db-84973d2f98e2,Ah tas,1
ba60077e-af69-4d60-b23b-99c0d80da225,very nice,5
2c6330d5-b0e6-4a8d-ba80-4879cbff7bcf,"Assalamualaikum""Let's do something new today!"" On Snapchat...",5
2854ef5a-20e5-431b-8336-158386a08cd6,Sms are not send,1
975caf30-974b-4116-a0f1-a8d4bf35faed,سهل على سبيل ق به لانه في وسط,4
53dac233-1a6d-44b8-a395-3fff430390e0,I love it,5
08605a61-121d-4156-894a-e9da1abc1027,Excellent,5
745f4fd3-4f89-4074-82f5-6cf03ef7a205,I love Snapchat I am on it more than any other social media,5
60931a44-b0cc-44f0-bf09-43483a143279,This app is tooo good 🎀❤️💗,5
4ee59fe2-59df-4ce6-93f7-23375c3d00d4,After updating app camera is not working,1
6f26d4ea-70ba-421d-af50-79a1cf6632f3,Amazing,5
e89301f0-6f8c-40ad-a727-d95f9eac61f0,good night,5
fe49798d-db33-4700-91c5-044084f3abd5,I have many friends,5
778e26ba-ab31-49e1-aa97-772e9a323879,Nice 👌,4
7834ccc5-6e94-4196-89d0-880012c7f80b,Good,5
5f28d937-00f8-4855-94f0-4ce9fa9feae2,Good App,5
0e2593c7-9dc4-4459-a292-74778c6da806,Please give wide angle 🙏🏻,1
874f6f47-7820-43bd-837d-f47ad13c9042,Very good,5
32758729-5a0a-4343-9f42-fd651cfb1044,"Every time I try to watch a video, every 5 seconds there is a freakin Ad popping up. Can't get through 5 seconds of a video without a damn pop up ad😡",1
b9850d31-c711-4564-8a3f-84ad4c28d65f,great,5
366a39c3-6f5a-4935-a2c1-2de3ec444902,Good excellent 👌,3
7b50dd36-912e-4bb5-beb7-4457773092cd,It is a good app . And I like it like a 5 stars. And that what is that we add story and Spotify playlist . Nice,5
f3ad5c7e-15bd-4f87-af9a-136701b44adc,Nice,5
50dfa74e-a0d3-4f4b-a66c-cc2b425f6ce9,Snapchat is the best☺️,5
f10c713e-8cb8-46af-91ed-12c3348a2902,Snap chat me kisi bhe cheez ki awaaz nhi aa rahi aa please mujhe is ka hul batae,2
19f7e053-ad27-4a0c-a974-ae8b36f7b5b5,Amazing 😍,5
257907f3-fb34-4742-890c-bab90c9f90c7,good,5
4d16356e-d462-4b65-8ca7-381de9250691,I loved it♥️🌚,5
86f085e6-678f-4174-a734-410601b59e18,Photo achha ata hai I love this app thanks Snapchat 🙏🤩,5
a6974446-e87b-4223-8d28-d3e3bbaa1f64,app for redflags,1
